home_form_wins_3,home_form_draws_3,home_form_losses_3,home_form_points_3,home_form_goals_scored_3,home_form_goals_conceded_3,home_form_goal_diff_3,home_form_avg_goals_3,home_form_avg_shots_3,home_form_avg_sot_3,home_form_wins_5,home_form_draws_5,home_form_losses_5,home_form_points_5,home_form_goals_scored_5,home_form_goals_conceded_5,home_form_goal_diff_5,home_form_avg_goals_5,home_form_avg_shots_5,home_form_avg_sot_5,home_form_wins_10,home_form_draws_10,home_form_losses_10,home_form_points_10,home_form_goals_scored_10,home_form_goals_conceded_10,home_form_goal_diff_10,home_form_avg_goals_10,home_form_avg_shots_10,home_form_avg_sot_10,away_form_wins_3,away_form_draws_3,away_form_losses_3,away_form_points_3,away_form_goals_scored_3,away_form_goals_conceded_3,away_form_goal_diff_3,away_form_avg_goals_3,away_form_avg_shots_3,away_form_avg_sot_3,away_form_wins_5,away_form_draws_5,away_form_losses_5,away_form_points_5,away_form_goals_scored_5,away_form_goals_conceded_5,away_form_goal_diff_5,away_form_avg_goals_5,away_form_avg_shots_5,away_form_avg_sot_5,away_form_wins_10,away_form_draws_10,away_form_losses_10,away_form_points_10,away_form_goals_scored_10,away_form_goals_conceded_10,away_form_goal_diff_10,away_form_avg_goals_10,away_form_avg_shots_10,away_form_avg_sot_10,home_team_home_perf_win_rate,home_team_home_perf_avg_goals,home_team_home_perf_avg_conceded,home_team_home_perf_avg_shots,home_team_home_perf_avg_sot,away_team_away_perf_win_rate,away_team_away_perf_avg_goals,away_team_away_perf_avg_conceded,away_team_away_perf_avg_shots,away_team_away_perf_avg_sot,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff,h2h_avg_total_goals,h2h_home_scoring_rate,h2h_away_scoring_rate,h2h_avg_shots,h2h_avg_corners,h2h_home_dominance,home_atk_avg_goals,home_atk_avg_shots,home_atk_avg_sot,home_atk_avg_corners,home_def_avg_conceded,home_def_clean_sheet_rate,home_def_shots_faced,home_def_avg_fouls,home_def_avg_yellow,home_def_avg_red,home_disc_fouls,home_disc_yellow,home_disc_red,home_mom_win_streak,home_mom_loss_streak,home_mom_unbeaten_streak,home_eff_goal_conversion,home_eff_shot_accuracy,home_eff_goals_per_sot,home_eff_sot_conversion,home_dom_shots_diff,home_dom_sot_diff,home_dom_corners_diff,home_dom_goals_diff,home_trend_goals,home_trend_conceded,home_trend_shots,home_trend_sot,home_consist_goals_std,home_consist_conceded_std,home_consist_shots_std,home_consist_sot_std,home_consist_corners_std,home_consist_gd_std,home_ht_goals_scored_avg,home_ht_goals_conceded_avg,home_ht_win_rate,home_ht_draw_rate,away_atk_avg_goals,away_atk_avg_shots,away_atk_avg_sot,away_atk_avg_corners,away_def_avg_conceded,away_def_clean_sheet_rate,away_def_shots_faced,away_def_avg_fouls,away_def_avg_yellow,away_def_avg_red,away_disc_fouls,away_disc_yellow,away_disc_red,away_mom_win_streak,away_mom_loss_streak,away_mom_unbeaten_streak,away_eff_goal_conversion,away_eff_shot_accuracy,away_eff_goals_per_sot,away_eff_sot_conversion,away_dom_shots_diff,away_dom_sot_diff,away_dom_corners_diff,away_dom_goals_diff,away_trend_goals,away_trend_conceded,away_trend_shots,away_trend_sot,away_consist_goals_std,away_consist_conceded_std,away_consist_shots_std,away_consist_sot_std,away_consist_corners_std,away_consist_gd_std,away_ht_goals_scored_avg,away_ht_goals_conceded_avg,away_ht_win_rate,away_ht_draw_rate,home_team_fd_home_opp_win_rate,home_team_fd_home_opp_avg_gd,home_team_fd_home_opp_avg_points,away_team_fd_away_opp_win_rate,away_team_fd_away_opp_avg_gd,away_team_fd_away_opp_avg_points,home_team_venue_mom_home_unbeaten,home_team_venue_mom_home_winning,home_team_venue_mom_home_scoring,away_team_venue_mom_away_unbeaten,away_team_venue_mom_away_winning,away_team_venue_mom_away_scoring,home_team_win_pct,home_team_ppm,away_team_win_pct,away_team_ppm,home_team_cs_rate,away_team_cs_rate,home_elo,away_elo,elo_diff,home_xg_proxy,away_xg_proxy,xg_proxy_diff,diff_form_points_3,diff_form_goals_scored_3,diff_form_avg_shots_3,diff_form_avg_sot_3,diff_form_goal_diff_3,diff_form_points_5,diff_form_goals_scored_5,diff_form_avg_shots_5,diff_form_avg_sot_5,diff_form_goal_diff_5,diff_form_points_10,diff_form_goals_scored_10,diff_form_avg_shots_10,diff_form_avg_sot_10,diff_form_goal_diff_10,home_advantage_index,home_team,away_team,date,ftr,ftr_encoded,season
1,2,0,5,7,4,3,2.3333333333333335,14.0,5.333333333333333,2,2,1,8,13,7,6,2.6,13.6,5.6,4,3,3,15,22,16,6,2.2,13.8,5.2,2,0,1,6,5,5,0,1.6666666666666667,20.0,6.666666666666667,4,0,1,12,12,7,5,2.4,18.6,6.6,7,0,3,21,21,14,7,2.1,16.7,5.9,0.5,1.8,0.7,13.6,4.6,0.5,1.3,1.5,13.1,4.0,1,1,0,3,2,1,2.5,1.5,1.0,30.0,10.5,0.0,2.2,13.8,5.2,5.0,1.6,0.2,14.3,7.9,1.3,0.1,7.9,1.3,0.1,1,0,3,0.15942028985507245,0.37681159420289856,0.4230769230769231,0.37681159420289856,-0.5,-0.3,0.5,0.6,0.09999999999999981,0.19999999999999996,-0.20000000000000176,-5.956377343239925e-16,1.5491933384829668,1.07496769977314,3.7058512292499457,1.6865480854231356,2.494438257849294,2.170509412813294,1.0,0.8,0.3,0.2,2.1,16.7,5.9,6.9,1.4,0.2,8.8,10.5,1.9,0.1,10.5,1.9,0.1,0,1,0,0.12574850299401197,0.3532934131736527,0.3559322033898305,0.3532934131736527,7.9,2.8,3.6,0.7,-0.7000000000000002,0.2999999999999999,0.199999999999999,-0.500000000000001,1.5951314818673865,1.07496769977314,5.907622195096772,2.923088169119167,3.0349812373573437,2.3118054512532935,1.0,0.4,0.6,0.2,0.35777384238439447,-0.17804110922801714,1.3208248710363824,0.3713396262730241,-0.06898578331641243,1.3521949340886423,3,1,5,0,0,3,0.36666666666666664,1.3,0.6666666666666666,2.033333333333333,0.6,0.3,1495.192187842545,1611.1873707009424,-115.99518285839736,0.52,0.5900000000000001,-0.07000000000000006,-1,2,-6.0,-1.333333333333334,3,-4,1,-5.000000000000002,-1.0,1,-6,1,-2.8999999999999986,-0.7000000000000002,-1,0.7142857142857143,Brentford,Arsenal,2022-09-18,A,2,2022-2023
2,0,1,6,6,4,2,2.0,17.0,6.333333333333333,4,0,1,12,11,5,6,2.2,17.4,6.6,7,0,3,21,22,13,9,2.2,16.1,5.7,2,1,0,7,9,4,5,3.0,17.333333333333332,8.333333333333334,4,1,0,13,12,4,8,2.4,16.2,7.2,8,2,0,26,27,7,20,2.7,16.5,7.6,0.8,2.3,1.2,19.8,6.8,0.5,2.3,0.7,13.0,5.8,2,3,1,8,11,-3,3.1666666666666665,1.3333333333333333,1.8333333333333333,24.833333333333332,10.166666666666666,-0.16666666666666666,2.2,16.1,5.7,6.4,1.3,0.3,9.0,10.2,1.9,0.1,10.2,1.9,0.1,1,0,1,0.13664596273291926,0.35403726708074534,0.38596491228070173,0.35403726708074534,7.1,2.6,3.0,0.9,-0.10000000000000035,0.2,-0.8000000000000019,-0.3000000000000013,1.6193277068654828,1.1595018087284057,5.952590472502987,2.7507574714370344,3.238655413730965,2.4244128727957572,1.0,0.4,0.6,0.2,2.7,16.5,7.6,5.6,0.7,0.5,13.0,9.7,2.0,0.0,9.7,2.0,0.0,2,0,10,0.16363636363636364,0.46060606060606063,0.35526315789473684,0.46060606060606063,3.5,4.8,2.0,2.0,1.0,0.5,1.5000000000000007,1.7000000000000002,1.766981104093143,0.8232726023485646,4.196559437338057,3.0258148581093915,3.339993346633426,1.699673171197595,1.2,0.4,0.7,0.2,0.3931882948154203,0.09108121484188317,1.4299049782444926,0.3865351913056686,-0.0027374054171859846,1.3962767710653725,6,6,7,8,0,5,0.7,2.1333333333333333,0.6333333333333333,2.066666666666667,0.1,0.6,1617.967513149584,1634.6158112258229,-16.648298076238916,0.5700000000000001,0.76,-0.18999999999999995,-1,-3,-0.33333333333333215,-2.000000000000001,-3,-1,-1,1.1999999999999993,-0.6000000000000005,-2,-5,-5,-0.3999999999999986,-1.8999999999999995,-11,0.8076923076923077,Arsenal,Tottenham,2022-10-01,H,0,2022-2023
2,1,0,7,11,1,10,3.6666666666666665,21.666666666666668,8.666666666666666,2,2,1,8,13,4,9,2.6,21.2,7.0,5,4,1,19,23,10,13,2.3,20.9,6.1,2,0,1,6,7,4,3,2.3333333333333335,14.333333333333334,6.333333333333333,3,1,1,10,9,4,5,1.8,13.4,5.6,7,2,1,23,22,7,15,2.2,15.0,6.0,0.8,3.1,0.4,21.4,6.5,0.5,1.3,1.2,11.3,4.1,3,1,2,10,6,4,2.6666666666666665,1.6666666666666667,1.0,24.666666666666668,10.333333333333334,0.3333333333333333,2.3,20.9,6.1,7.4,1.0,0.2,8.0,8.5,0.9,0.1,8.5,0.9,0.1,0,0,3,0.11004784688995216,0.291866028708134,0.3770491803278688,0.291866028708134,12.9,3.0,4.3,1.3,-0.10000000000000017,-0.3000000000000001,0.3999999999999986,0.8999999999999999,2.496664441476534,0.6666666666666666,5.021066730398144,2.64365067451978,3.3065591380365986,2.8303906287138374,0.8,0.7,0.1,0.5,2.2,15.0,6.0,4.7,0.7,0.5,11.2,8.8,1.1,0.0,8.8,1.1,0.0,1,0,1,0.14666666666666667,0.4,0.36666666666666664,0.4,3.8,2.9,-0.1,1.5,0.9,0.6000000000000002,1.5999999999999996,0.9999999999999999,1.5491933384829668,0.8232726023485646,4.346134936801766,2.6666666666666665,2.7100635498903793,1.5811388300841898,0.8,0.3,0.5,0.4,0.35494436757419484,-0.16486376051762464,1.300459153189726,0.41900728416414956,0.21140886217831517,1.5035465367658278,20,2,20,0,0,5,0.7,2.3333333333333335,0.4,1.5,0.6,0.3,1708.5345510499974,1538.0266928142312,170.5078582357662,0.61,0.6000000000000001,0.009999999999999898,1,4,7.333333333333334,2.333333333333333,7,-2,4,7.799999999999999,1.4000000000000004,4,-4,1,5.899999999999999,0.09999999999999964,-2,0.8260869565217391,Liverpool,Brighton,2022-10-01,D,1,2022-2023
0,2,1,2,3,5,-2,1.0,11.333333333333334,5.0,1,3,1,6,7,7,0,1.4,11.6,5.4,3,4,3,13,12,13,-1,1.2,11.2,4.8,2,0,1,6,5,4,1,1.6666666666666667,8.333333333333334,3.3333333333333335,2,1,2,7,7,9,-2,1.4,11.0,3.2,5,3,2,18,16,13,3,1.6,14.5,4.7,0.4,1.0,0.6,10.9,4.2,0.6,2.0,0.8,15.3,5.7,0,6,0,3,17,-14,3.3333333333333335,0.5,2.8333333333333335,21.833333333333332,9.833333333333334,-1.0,1.2,11.2,4.8,4.0,1.3,0.3,13.8,12.2,2.1,0.0,12.2,2.1,0.0,0,0,2,0.10714285714285714,0.42857142857142855,0.25,0.42857142857142855,-2.6,0.8,-1.2,-0.1,-0.4000000000000002,-0.2000000000000001,1.9999999999999987,0.6999999999999995,0.9189365834726815,1.3374935098492586,5.6134758493389025,2.6583202716502514,1.9436506316151,1.286683937707919,0.8,0.2,0.5,0.4,1.6,14.5,4.7,6.9,1.3,0.2,9.1,10.4,1.7,0.2,10.4,1.7,0.2,1,0,1,0.1103448275862069,0.32413793103448274,0.3404255319148936,0.32413793103448274,5.4,0.9,3.0,0.3,0.09999999999999983,-0.29999999999999993,-2.0000000000000018,0.09999999999999983,0.8432740427115679,0.9486832980505138,4.696334267868457,1.888562063228706,4.067486256208427,1.5670212364724212,0.6,0.5,0.4,0.4,0.41909590951371783,0.16144264230381186,1.473467139538763,0.32569860706169607,-0.391201019624746,1.2147616378178134,2,0,2,0,0,1,0.3,1.2666666666666666,0.4666666666666667,1.7,0.5,0.5,1496.1587532925384,1612.5079174282064,-116.34916413566793,0.48,0.47000000000000003,0.009999999999999953,-4,-2,3.0,1.6666666666666665,-3,-1,0,0.5999999999999996,2.2,2,-5,-4,-3.3000000000000007,0.09999999999999964,-4,0.7222222222222222,Crystal Palace,Chelsea,2022-10-01,A,2,2022-2023
2,1,0,7,10,1,9,3.3333333333333335,15.333333333333334,6.666666666666667,3,2,0,11,17,6,11,3.4,17.0,7.0,7,3,0,24,33,11,22,3.3,18.9,6.2,3,0,0,9,5,1,4,1.6666666666666667,10.0,4.666666666666667,4,0,1,12,7,6,1,1.4,11.4,4.4,5,1,4,16,12,14,-2,1.2,11.4,4.4,0.8,3.8,1.1,19.3,6.7,0.3,0.8,2.3,10.8,4.2,2,3,1,7,7,0,2.3333333333333335,1.1666666666666667,1.1666666666666667,25.5,11.5,-0.16666666666666666,3.3,18.9,6.2,7.1,1.1,0.4,5.7,7.8,0.7,0.0,7.8,0.7,0.0,1,0,10,0.1746031746031746,0.328042328042328,0.532258064516129,0.328042328042328,13.2,4.2,4.5,2.2,-0.3000000000000006,-0.7000000000000002,-1.5000000000000036,-0.7000000000000005,1.4944341180973262,1.1005049346146119,5.342700108039421,2.4404006956964173,3.5418137224371984,2.0439612955674527,1.3,0.8,0.5,0.1,1.2,11.4,4.4,3.9,1.4,0.3,14.4,11.9,2.7,0.0,11.9,2.7,0.0,4,0,4,0.10526315789473684,0.38596491228070173,0.2727272727272727,0.38596491228070173,-3.0,-0.1,-1.7,-0.2,0.5,-0.7000000000000004,-1.300000000000001,0.19999999999999943,1.1352924243950933,1.5055453054181622,3.3730961708462717,1.2649110640673518,1.8529256146249726,2.3475755815545347,0.4,0.8,0.4,0.2,0.3560296297651166,-0.11242110540947592,1.3131986961362963,0.4236966748816945,0.17403781984721034,1.49668498700906,9,7,17,2,2,2,0.7666666666666667,2.5,0.4666666666666667,1.6333333333333333,0.4,0.2,1751.3493742077087,1585.5885508403871,165.76082336732156,0.6200000000000001,0.44000000000000006,0.18000000000000005,-2,5,5.333333333333334,2.0,5,-1,10,5.6,2.5999999999999996,10,8,21,7.499999999999998,1.7999999999999998,24,1.5,Manchester City,Manchester United,2022-10-02,H,0,2022-2023
2,0,1,6,5,4,1,1.6666666666666667,10.333333333333334,3.3333333333333335,3,0,2,9,7,8,-1,1.4,10.4,3.2,6,2,2,20,16,12,4,1.6,13.9,4.4,1,0,2,3,1,5,-4,0.3333333333333333,9.333333333333334,2.3333333333333335,1,2,2,5,2,6,-4,0.4,11.0,3.0,1,4,5,7,5,13,-8,0.5,12.1,3.4,0.5,1.6,1.6,15.5,4.8,0.1,0.5,1.3,13.1,3.6,2,1,3,10,6,4,2.6666666666666665,1.6666666666666667,1.0,21.666666666666668,11.333333333333334,0.16666666666666666,1.6,13.9,4.4,6.2,1.2,0.2,8.4,11.0,1.9,0.2,11.0,1.9,0.2,2,0,2,0.11510791366906475,0.31654676258992803,0.36363636363636365,0.31654676258992803,5.5,0.7,2.1,0.4,0.39999999999999997,-0.4000000000000003,-0.1000000000000008,-4.513941545079401e-16,0.8432740427115678,0.9189365834726815,4.433458644845529,1.8973665961010275,4.263540521418529,1.577621275493231,0.7,0.6,0.4,0.4,0.5,12.1,3.4,4.8,1.3,0.3,14.4,7.7,1.6,0.1,7.7,1.6,0.1,0,2,0,0.04132231404958678,0.2809917355371901,0.14705882352941177,0.2809917355371901,-2.3,-0.8,-0.6,-0.8,-0.2,0.49999999999999994,-0.10000000000000064,-0.3000000000000006,0.5270462766947299,1.1595018087284057,5.237683966538391,1.6465452046971292,0.9189365834726815,1.2292725943057183,0.4,0.6,0.2,0.5,0.3770035684141503,-0.010377736734090572,1.353752168912473,0.4010483840691904,0.01481034107518854,1.4256669539902433,7,2,19,0,0,0,0.5,1.8,0.3333333333333333,1.2,0.2,0.2,1619.2789307552982,1461.9685014262195,157.31042932907872,0.44000000000000006,0.34,0.10000000000000003,3,4,1.0,1.0,5,4,5,-0.5999999999999996,0.20000000000000018,3,13,11,1.8000000000000007,1.0000000000000004,12,2.857142857142857,Chelsea,Wolverhampton,2022-10-08,H,0,2022-2023
2,1,0,7,10,4,6,3.3333333333333335,17.0,7.0,4,1,0,13,20,6,14,4.0,17.2,7.0,7,3,0,24,34,13,21,3.4,19.5,6.7,0,0,3,0,1,4,-3,0.3333333333333333,13.666666666666666,2.6666666666666665,1,0,4,3,3,6,-3,0.6,13.4,4.0,2,1,7,7,10,19,-9,1.0,11.1,3.3,0.9,4.2,1.1,19.4,7.3,0.1,0.7,2.3,11.8,2.8,3,1,2,9,5,4,2.3333333333333335,1.5,0.8333333333333334,27.666666666666668,13.333333333333334,0.3333333333333333,3.4,19.5,6.7,7.4,1.3,0.4,6.2,7.1,0.6,0.0,7.1,0.6,0.0,2,0,10,0.17435897435897435,0.3435897435897436,0.5074626865671642,0.3435897435897436,13.3,4.2,5.3,2.1,0.09999999999999974,0.19999999999999987,0.699999999999999,0.7999999999999998,1.6465452046971292,1.2516655570345725,5.317685377847939,2.6687491868330797,3.1692971530679235,1.9692073983655907,1.4,0.7,0.5,0.1,1.0,11.1,3.3,3.9,1.9,0.0,12.4,9.9,1.4,0.0,9.9,1.4,0.0,0,3,0,0.09009009009009009,0.2972972972972973,0.30303030303030304,0.2972972972972973,-1.3,-1.2,-1.3,-0.9,-5.0393812570510626e-17,0.19999999999999987,0.7999999999999982,-0.4000000000000007,0.816496580927726,1.1972189997378646,5.342700108039421,2.110818693198342,1.9692073983655907,1.3703203194062978,0.4,0.6,0.1,0.6,0.3592779290848445,-0.09998913262036024,1.3279946145036432,0.3606073438220418,-0.057661107993814055,1.3144154856249017,10,8,18,0,0,0,0.7666666666666667,2.5,0.26666666666666666,1.0333333333333334,0.4,0.0,1756.9102093170898,1426.9504630827912,329.95974623429856,0.67,0.33,0.34,7,9,3.333333333333334,4.333333333333334,9,10,17,3.799999999999999,3.0,17,17,24,8.4,3.4000000000000004,30,3.4285714285714284,Manchester City,Southampton,2022-10-08,H,0,2022-2023
2,0,1,6,7,4,3,2.3333333333333335,17.0,6.333333333333333,4,0,1,12,11,6,5,2.2,19.0,7.2,8,0,2,24,25,11,14,2.5,17.5,6.2,1,2,0,5,5,4,1,1.6666666666666667,20.333333333333332,7.0,2,2,1,8,15,6,9,3.0,19.4,7.6,5,4,1,19,25,12,13,2.5,20.2,6.5,0.8,2.4,1.2,19.4,7.2,0.6,1.5,0.8,16.1,5.8,1,5,0,4,16,-12,3.3333333333333335,0.6666666666666666,2.6666666666666665,24.5,8.666666666666666,-0.6666666666666666,2.5,17.5,6.2,6.7,1.1,0.3,8.1,9.7,1.8,0.0,9.7,1.8,0.0,2,0,2,0.14285714285714285,0.35428571428571426,0.4032258064516129,0.35428571428571426,9.4,3.4,3.3,1.4,0.2999999999999999,-0.1000000000000002,-0.9000000000000035,-7.906317581596622e-16,1.4337208778404378,0.9944289260117533,5.461989869391313,2.8596814119369625,2.9078437983419185,2.0110804171997807,1.1,0.3,0.6,0.3,2.5,20.2,6.5,7.2,1.2,0.2,7.8,8.2,0.7,0.1,8.2,0.7,0.1,0,0,4,0.12376237623762376,0.3217821782178218,0.38461538461538464,0.3217821782178218,12.4,3.1,4.4,1.3,-0.5000000000000004,0.19999999999999987,-1.6975084719900186e-16,-5.388109158730648e-16,2.4608038433722332,0.9189365834726815,5.329165037789691,2.41522945769824,3.119829055146024,2.8303906287138374,0.9,0.9,0.1,0.4,0.4046015179559162,0.1547175784782468,1.4586322509717655,0.36273498668078447,-0.030511139012256588,1.3460988865243924,7,7,8,1,0,0,0.7,2.1333333333333333,0.6666666666666666,2.2666666666666666,0.1,0.5,1628.4463232772869,1703.9863483284164,-75.54002505112953,0.6200000000000001,0.65,-0.029999999999999916,1,2,-3.333333333333332,-0.666666666666667,2,4,-4,-0.3999999999999986,-0.39999999999999947,-4,5,0,-2.6999999999999993,-0.2999999999999998,1,1.263157894736842,Arsenal,Liverpool,2022-10-09,H,0,2022-2023
2,1,0,7,3,1,2,1.0,11.0,3.3333333333333335,2,3,0,9,5,3,2,1.0,10.8,3.8,3,4,3,13,11,14,-3,1.1,11.4,4.3,2,0,1,6,7,7,0,2.3333333333333335,10.333333333333334,5.333333333333333,4,0,1,12,10,8,2,2.0,10.8,5.2,5,0,5,15,14,19,-5,1.4,12.0,4.9,0.5,1.1,0.8,10.8,4.1,0.2,0.7,2.7,10.5,4.1,1,1,4,8,9,-1,2.8333333333333335,1.3333333333333333,1.5,24.333333333333332,11.333333333333334,0.0,1.1,11.4,4.3,4.9,1.4,0.2,16.6,8.7,2.2,0.0,8.7,2.2,0.0,2,0,6,0.09649122807017543,0.37719298245614036,0.2558139534883721,0.37719298245614036,-5.2,-1.4,-3.9,-0.3,0.19999999999999998,-0.10000000000000012,-0.40000000000000124,-0.4000000000000003,0.8755950357709131,1.4298407059684812,4.273952113286562,2.1628170930011112,1.9692073983655907,1.4944341180973264,0.3,0.6,0.2,0.4,1.4,12.0,4.9,3.8,1.9,0.3,14.5,11.9,3.0,0.0,11.9,3.0,0.0,0,1,0,0.11666666666666667,0.4083333333333333,0.2857142857142857,0.4083333333333333,-2.5,0.0,-1.4,-0.5,0.39999999999999997,1.1,-0.1000000000000011,0.7999999999999999,1.2649110640673518,2.0789954839350235,2.788866755113585,1.5951314818673865,1.9888578520235065,2.5055493963954847,0.4,1.2,0.4,0.1,0.43395367246833627,0.2690766295615969,1.5173899533773725,0.45789258329518867,0.36397143317873726,1.591184377335574,3,1,1,0,0,3,0.26666666666666666,1.0333333333333334,0.43333333333333335,1.5333333333333334,0.5,0.2,1474.7637754189552,1580.027715731006,-105.26394031205086,0.43,0.49000000000000005,-0.06000000000000005,1,-4,0.6666666666666661,-1.9999999999999996,2,-3,-5,0.0,-1.4000000000000004,0,-2,-3,-0.5999999999999996,-0.6000000000000005,2,0.8666666666666667,Everton,Manchester United,2022-10-09,A,2,2022-2023
1,2,0,5,2,1,1,0.6666666666666666,14.0,4.0,1,3,1,6,4,4,0,0.8,9.8,3.2,2,3,5,9,9,14,-5,0.9,10.2,3.2,3,0,0,9,7,2,5,2.3333333333333335,13.666666666666666,4.333333333333333,4,0,1,12,10,5,5,2.0,11.6,4.0,6,2,2,20,16,12,4,1.6,14.2,4.7,0.3,0.9,1.2,11.7,4.3,0.6,2.1,0.9,15.7,5.7,1,4,1,6,12,-6,3.0,1.0,2.0,27.333333333333332,12.333333333333334,-0.5,0.9,10.2,3.2,3.9,1.4,0.2,12.7,12.5,2.4,0.0,12.5,2.4,0.0,0,0,4,0.08823529411764706,0.3137254901960784,0.28125,0.3137254901960784,-2.5,-0.9,-1.3,-0.5,-0.10000000000000003,-0.30000000000000016,3.1999999999999997,0.3999999999999998,0.7378647873726218,1.07496769977314,5.223876806442596,1.7511900715418263,2.4698178070456938,1.0801234497346435,0.5,0.4,0.3,0.5,1.6,14.2,4.7,6.1,1.2,0.2,8.7,10.4,2.1,0.2,10.4,2.1,0.2,3,0,3,0.11267605633802817,0.33098591549295775,0.3404255319148936,0.33098591549295775,5.5,0.8,1.9,0.4,0.3,-0.30000000000000027,2.9,0.6999999999999996,0.8432740427115679,0.9189365834726815,4.756282395129858,2.057506581601462,4.306326095924976,1.577621275493231,0.7,0.6,0.4,0.4,0.41451947061179767,0.09644759830398898,1.4572163883514864,0.32686527372836266,-0.379201019624746,1.2192616378178132,2,1,2,1,1,2,0.26666666666666666,1.0666666666666667,0.5,1.8,0.2,0.4,1466.2664824146004,1625.0371502433136,-158.77066782871316,0.32000000000000006,0.47000000000000003,-0.14999999999999997,-4,-5,0.3333333333333339,-0.33333333333333304,-4,-6,-6,-1.799999999999999,-0.7999999999999998,-5,-11,-7,-4.0,-1.5,-9,0.45,Aston Villa,Chelsea,2022-10-16,A,2,2022-2023
0,1,2,1,3,7,-4,1.0,12.0,3.6666666666666665,0,2,3,2,4,9,-5,0.8,12.0,3.6,3,4,3,13,14,14,0,1.4,13.0,4.4,3,0,0,9,9,3,6,3.0,15.333333333333334,7.666666666666667,4,0,1,12,12,7,5,2.4,16.8,7.0,9,0,1,27,28,11,17,2.8,17.5,6.7,0.3,1.0,1.5,10.7,3.4,0.5,1.5,1.5,13.4,4.4,0,3,1,4,10,-6,3.5,1.0,2.5,27.0,8.0,-0.75,1.4,13.0,4.4,4.9,1.4,0.2,13.9,14.9,2.3,0.1,14.9,2.3,0.1,0,1,0,0.1076923076923077,0.3384615384615385,0.3181818181818182,0.3384615384615385,-0.9,-0.6,1.0,0.0,0.09999999999999995,0.09999999999999981,-0.5000000000000012,-3.953158790798311e-16,0.9660917830792959,1.429840705968481,3.1622776601683795,1.7126976771553504,2.64365067451978,1.5634719199411433,0.5,0.6,0.1,0.6,2.8,17.5,6.7,6.3,1.1,0.3,7.3,10.0,1.6,0.0,10.0,1.6,0.0,3,0,3,0.16,0.38285714285714284,0.417910447761194,0.38285714285714284,10.2,4.0,3.8,1.7,0.3999999999999999,-8.462226515722585e-17,-1.6000000000000034,0.199999999999999,1.1352924243950935,0.9944289260117534,5.461989869391313,2.4517567397911058,2.9832867780352594,1.636391694484477,1.3,0.4,0.7,0.2,0.3882200909937688,0.023657748368359353,1.3854257952216507,0.37081515074854854,-0.05910816093879005,1.356041087934796,5,0,0,1,1,4,0.26666666666666666,1.0333333333333334,0.7,2.1333333333333333,0.2,0.3,1467.72270775136,1640.5869156384372,-172.8642078870771,0.44000000000000006,0.67,-0.22999999999999998,-8,-6,-3.333333333333334,-4.0,-10,-10,-8,-4.800000000000001,-3.4,-10,-14,-14,-4.5,-2.3,-17,0.48148148148148145,Leeds,Arsenal,2022-10-16,A,2,2022-2023
2,0,1,6,8,8,0,2.6666666666666665,11.333333333333334,6.0,4,0,1,12,10,8,2,2.0,10.8,5.2,5,0,5,15,13,20,-7,1.3,12.3,4.8,2,1,0,7,10,3,7,3.3333333333333335,18.333333333333332,7.666666666666667,2,2,1,8,11,5,6,2.2,16.6,6.2,4,5,1,17,19,10,9,1.9,15.1,6.0,0.6,1.9,1.0,13.6,5.3,0.3,1.2,1.7,10.9,4.4,4,1,1,16,6,10,3.6666666666666665,2.6666666666666665,1.0,28.666666666666668,8.0,0.5,1.3,12.3,4.8,3.9,2.0,0.2,14.4,12.8,3.0,0.0,12.8,3.0,0.0,1,0,1,0.10569105691056911,0.3902439024390244,0.2708333333333333,0.3902439024390244,-2.1,0.1,-1.0,-0.7,0.4,0.8,0.4999999999999995,0.19999999999999996,1.1595018087284057,2.0,2.5841396591085743,1.6193277068654826,1.9692073983655907,2.263232692902394,0.5,1.3,0.4,0.1,1.9,15.1,6.0,7.2,1.0,0.3,12.2,11.2,1.4,0.0,11.2,1.4,0.0,2,0,4,0.12582781456953643,0.3973509933774834,0.31666666666666665,0.3973509933774834,2.9,1.2,2.2,0.9,1.2000000000000002,-0.10000000000000013,1.8,1.2000000000000004,1.66332999331662,0.9428090415820634,7.340148348485729,2.8674417556808756,4.565571644870382,1.5951314818673865,0.9,0.2,0.5,0.4,0.3849587483156298,0.04317124371029271,1.3939559537430362,0.4000095069041805,0.12184786220487871,1.4381398541403199,2,2,8,1,1,3,0.43333333333333335,1.5333333333333334,0.5,1.7666666666666666,0.3,0.2,1587.0873973027979,1541.0974951599142,45.98990214288369,0.48,0.6000000000000001,-0.1200000000000001,-1,-2,-6.999999999999998,-1.666666666666667,-7,4,-1,-5.800000000000001,-1.0,-4,-2,-6,-2.799999999999999,-1.2000000000000002,-16,0.8823529411764706,Manchester United,Newcastle,2022-10-16,D,1,2022-2023
